company_name_cn,company_name_en,hall,booth,booth_display,invite_company_id,invite_company_info_id,exb_contract_id,company_logo_url,source,year
上海欧普泰科技创业股份有限公司,"Shanghai Optech Science and Technology Co., LTD.",,,,5ecc74df-c7c2-4f86-8268-3159ae30bf25,ee694a05-0a88-4d2b-a766-bab0b34285de,,//download.snec.org.cn/SNEC/article/2025/05/08//170x70_画板 1-79859638.png,pv.snec.org.cn/api/getInviteCompanyList,2026
天津龙创恒盛实业有限公司,"Tianjin Longchuang Hengsheng Industrial Co.,Ltd.",,,,1153755c-8821-45fd-888e-e7f034e17b4a,fba6d1ae-ec12-43c2-b8b6-d6406f42b60e,,//download.snec.org.cn/SNEC/article/2025/05/26//logo-41676537.png,pv.snec.org.cn/api/getInviteCompanyList,2026
钧能(宁波)电源科技有限公司,"GS (Ningbo) ESS Technology Co.,Ltd",,,,6ee2569d-062e-4a21-8974-ad8c979eccd2,2a08e6ff-4642-425d-937e-a7d0068c1077,162337fe-e3e5-47cf-9154-a07e06893ef6,//download.snec.org.cn/SNEC/article/2024/04/22//微信图片_20240422090030-18272680.png,pv.snec.org.cn/api/getInviteCompanyList,2026
苏州科锐智能装备有限公司,Suzhou CORE Intelligent Equipment Co.,,,,91c05d98-483c-4127-83c8-043357b797f5,5214054f-0097-404c-a6b8-5facd708355b,4651592f-f18f-4b07-ad1b-0fa21bb616d1,//download.snec.org.cn/SNEC/article/2024/05/31//科锐logo方-66620338.png,pv.snec.org.cn/api/getInviteCompanyList,2026
深圳市必易微电子股份有限公司,"Shenzhen Kiwi Instruments Co., Ltd.",,,,da578af8-9be2-4852-94ff-31e545fc9493,c659f465-1099-4392-b71d-64b9bc7d35b0,,//download.snec.org.cn/SNEC/article/2026/04/24//必易微logo(1)-00236679.png,pv.snec.org.cn/api/getInviteCompanyList,2026
深圳市瑞隆源电子有限公司,"Shenzhen Ruilongyuan Electronics Co.,Ltd",,,,ed680ebb-638c-42fe-9ffa-21640e1ae0e3,05d499e3-1584-40ba-84d2-3beeda54befd,5c3af6b6-d714-4ca6-ba31-1b26c9490c74,//download.snec.org.cn/SNEC/article/2024/04/23//企业微信截图_17138603377553-11905989.png,pv.snec.org.cn/api/getInviteCompanyList,2026
南京高速齿轮制造有限公司,Nanjing High Speed Gear Manufacturing Co. Ltd,,,,fbc2bc92-985c-430f-8f81-01bc8e7d4699,9a9f1a96-ce91-47ad-b1b5-c714014cfacf,b6b7405e-020c-49ae-8036-e416c9d1cc62,//download.snec.org.cn/SNEC/article/2024/04/29//未标题-1-16784708.png,pv.snec.org.cn/api/getInviteCompanyList,2026
昆山嘉华电子有限公司,SMAR Electronics,,,,9a2ce985-253e-480b-a787-2c0a5b625d34,649d5eb3-d89e-4642-883f-93e02b020b41,,//download.snec.org.cn/SNEC/article/2025/05/26//嘉华logo1-77552623.png,pv.snec.org.cn/api/getInviteCompanyList,2026
东莞市汉恩能源有限公司,"DONGGUAN HANN SOLAR ENERGY CO., LTD.",,,,07ec7f0e-df93-4dc5-9b12-8b9d375401cb,e3a7bebc-37d7-4cf1-9e37-7ebc78050276,7f9e0b4a-6662-46fc-a598-c31185aa2295,//download.snec.org.cn/SNEC/article/2024/06/04//汉恩LOGO-14828585.png,pv.snec.org.cn/api/getInviteCompanyList,2026
厦门能斯特能源科技有限公司,"Xiamen Nernst Enengy Technology CO.,LTD.",,,,48f011f7-90fb-4db5-a8fe-c8af5ba22ddc,2b029e86-0c99-47e7-afa4-d52d7bda6341,,//download.snec.org.cn/SNEC/article/2025/02/11//logo-37595873.png,pv.snec.org.cn/api/getInviteCompanyList,2026
江门极晟能源有限公司,"JiangmenJeesengEnergy Co,ltd",,,,ab10f177-72c3-4a51-b10c-70a116fd95cb,dc85e9e7-4cd1-4efe-aaad-e639f6c31f46,541ae3ab-1fdd-47af-8e4d-a2cd0e5d7359,//download.snec.org.cn/SNEC/article/2024/06/06//极晟能源LOGO-17922039.png,pv.snec.org.cn/api/getInviteCompanyList,2026
德迅(中国)货运代理有限公司,Kuehne + Nagel Management AG,,,,0220b93b-36a9-4c80-a1d1-e00298cd906c,07b15e5e-d73f-4dec-8515-d297415dc59a,,//download.snec.org.cn/SNEC/article/2025/04/16//1. kn_logo_standard_positive_rgb-12224633.png,pv.snec.org.cn/api/getInviteCompanyList,2026
青岛汉容电气有限公司,"Qingdao Hanrong Electric Co., Ltd",,,,5bf14934-d04e-4f49-a9d8-3843a07bca16,87f26b33-e00c-4eaa-9e1b-8dab640da162,07b30168-214f-4e05-b9fd-f58fc42e413a,//download.snec.org.cn/SNEC/article/2024/05/13//汉容电气横版白色logo-07101148.png,pv.snec.org.cn/api/getInviteCompanyList,2026
深圳市慧能互联科技有限公司,"Shenzhen HNergy Co, Ltd",,,,ec8cbca4-5dc6-4919-ab3b-eded23de14b2,df93a524-d946-4a61-a7d5-a0c13ea74afe,,//download.snec.org.cn/SNEC/article/2026/04/14//e43c6192c44d54004db89a0f3dc9477-88155203.png,pv.snec.org.cn/api/getInviteCompanyList,2026
宝鸡志普有色金属加工有限公司,"Baoji Zhipu Nonferrous Metals Processing Co., LTD.",,,,b2352a34-77ae-4f3e-b966-aa61e415dcf4,3ea89708-c7c7-464d-a306-8edf745a3520,0e51b29c-058b-4b89-b808-b79392cd317e,//download.snec.org.cn/SNEC/article/2024/04/15//4.97M LOGO-74326577.png,pv.snec.org.cn/api/getInviteCompanyList,2026
北京岳能科技股份有限公司,"Beijing Yueneng Technology Co.,Ltd.",,,,afc3293e-6b97-4438-b52f-41135110188a,c6bc1e9b-a81e-414a-b4e0-790a4e112f08,82da4030-b1bd-4cc5-91c2-0e7da7ac014b,//download.snec.org.cn/SNEC/article/2024/04/26//LOGO小图黑色字体-37901601.png,pv.snec.org.cn/api/getInviteCompanyList,2026
锋桦传动科技（江苏）有限公司,"Fenghua Transmission Technology (Jiangsu) Co., Ltd.",,,,8d1d48fa-f1f1-4463-a568-5f89b45f76e3,bb5daa30-5dc3-449a-964f-646cadded878,,//download.snec.org.cn/SNEC/article/2025/05/26//log-33930108.png,pv.snec.org.cn/api/getInviteCompanyList,2026
捷锐企业(上海）有限公司,GENTEC（SHANGHAI）CORPORATION,,,,f6a9a4a8-215b-4d82-b275-aff9659065a7,815afb13-f5d0-4e42-88c3-fab3733ed080,4c2e071b-d237-4614-94c4-c9231746a47f,https://download.snec.org.cn/SNEC/article/2025/05/29//捷锐-87050859.png,pv.snec.org.cn/api/getInviteCompanyList,2026
仁洁智能科技有限公司,"Sunpure Technology Co., LTD.",,,,04d23323-b85a-463b-991a-26a59370c89a,18828326-2d4b-4140-9cf0-b21d335dcf61,1a3ccde9-06f5-4a0e-a8bb-bdbd72496bbf,//download.snec.org.cn/SNEC/article/2024/05/22//logo横png-69180204.png,pv.snec.org.cn/api/getInviteCompanyList,2026
英辰新能源科技有限公司,"Yingchen New Energy Technology Co., Ltd",,,,27af46dd-a879-469c-b3af-5f26705c324e,2e597cb4-7fd3-4527-af3c-ce0054259479,8d065c4e-47f1-4339-9f72-672521dd839b,//download.snec.org.cn/SNEC/article/2024/04/11//英辰最终版20231226-55726156.png,pv.snec.org.cn/api/getInviteCompanyList,2026
温州一卡锁具科技有限公司,"Wenzhou Yeeka Lock Technology Co., Ltd.",,,,4a03bab4-f2e2-40f8-962a-7f0f949ef7af,ad721721-5872-4d02-ab24-4aeacd5d058b,b890f721-3c45-47e0-94a6-7ee8507f28bc,//download.snec.org.cn/SNEC/article/2024/08/12//screenshot-20240812-082247-77885060.png,pv.snec.org.cn/api/getInviteCompanyList,2026
浙江千年电子有限公司,"ZHEJIANG QIANNIAN ELECTRONIC CO.,LTD.",,,,7144d821-9231-4b7c-8b60-0912d3e2badf,881ad908-d424-4c0b-a140-e2a10990f36c,,//download.snec.org.cn/SNEC/article/2025/02/17//千年商标-2021-82168895.png,pv.snec.org.cn/api/getInviteCompanyList,2026
合肥云路聚能电气有限公司/青岛云路特变智能科技有限公司,"Hefei  Yunlu  Juneng  Electrical  Co., Ltd/Qingdao Yunlu Magnetic Intelligent Technology Co., Ltd",,,,2f86d939-57f4-41b0-b5ed-2d434d50029a,41dda6f8-e719-48a5-9c17-0634d993daa1,,//download.snec.org.cn/SNEC/article/2025/04/21//微信截图_20240812150002-67091198.png,pv.snec.org.cn/api/getInviteCompanyList,2026
 江苏惠汕绿创(江苏)科技有限公司,"HUISHAN NEW ENERGY GROUP CO,.LTD",,,,c98cd696-0c44-4ceb-a0e4-da6158b96ba9,3e95b9b3-cc92-40fe-a0c4-7d71d671cd5c,71ede7ce-4615-45a6-8904-fdc012588686,//download.snec.org.cn/SNEC/article/2024/04/18//LOGO-65742599.png,pv.snec.org.cn/api/getInviteCompanyList,2026
深圳市威可特电子科技有限公司,"SHENZHEN VICTORS INDUSTRIAL CO., LTD. ",,,,34581382-90ce-4d06-9cf9-647e7acd3cf8,6826a965-1d39-4f8d-bdbf-feb9330af312,716b57d8-3f6a-4e40-a67f-56c8356f80d4,//download.snec.org.cn/SNEC/article/2024/08/12//Vicfuse-威可特-16821760.png,pv.snec.org.cn/api/getInviteCompanyList,2026
新源太阳能,AESOLAR,,,,8780e2a0-a97b-4a84-a488-a05b5215800b,370cc16e-647c-4bc5-b303-ef53c7b6a5af,0061bdf5-280a-420f-8f59-a5e38c31b25d,//download.snec.org.cn/SNEC/article/2024/05/30//微信图片_20240129104932-15958980.png,pv.snec.org.cn/api/getInviteCompanyList,2026
浙江亿太诺气动科技有限公司,"ZHEJIANG ETERNAL AUTOMATION SCI-TEC CO.,LTD. ",,,,04baa570-f31b-4e04-9177-1a8fbc3cc0d0,02b15ff3-9b1f-4799-bba6-f26fe7203cb4,340ab876-f55e-4272-969c-1a2783fb6538,//download.snec.org.cn/SNEC/article/2024/04/18//低版本logo-01-04940681.png,pv.snec.org.cn/api/getInviteCompanyList,2026
乐清市大和电气有限公司,"Yueqing Dahe Electric Co., Ltd",,,,99751339-3874-4c79-9e99-71d7943d53ed,bd3408f0-4b42-4344-b41e-568439335eaa,481d21a1-bd31-433b-92ea-8817929dc1af,//download.snec.org.cn/SNEC/article/2024/04/12//大核商标及标准字-90742413.png,pv.snec.org.cn/api/getInviteCompanyList,2026
浙江卧龙储能系统有限公司,"ZHEJIANG WOLONG ENERGY STORAGE SYSTEM CO., LTD",,,,fc98d7b7-dbb2-4adc-9403-29f3c9633d01,bab0e843-ac41-46db-ae82-da205daabfb6,9de20247-16a7-473c-8a55-6084b08028ed,//download.snec.org.cn/SNEC/article/2024/05/29//卧龙储能logo PNG-65725659.png,pv.snec.org.cn/api/getInviteCompanyList,2026
苏州谦通仪器设备有限公司,"Suzhou Qiantong Instrument Equipment Co. , Ltd.",,,,abb2a758-9476-418a-8c66-49ef917e1991,e591e687-22d6-47ff-b724-10c73ba928c5,45ada1f5-2392-4214-ae86-08869848c1a2,//download.snec.org.cn/SNEC/article/2024/05/14//f401e86650a51407404d715e6bd2fdb-71912122.png,pv.snec.org.cn/api/getInviteCompanyList,2026
无锡帝科电子材料股份有限公司,"WUXI DK ELECTRONIC MATERIALS CO.,LTD. ",,,,b00d6b48-c9fd-49f1-8584-0e9de6f280cf,338f7337-ed2a-44be-a926-e4bbaa518be6,75c01d29-36b2-4a72-b339-13b9c531c7e2,//download.snec.org.cn/SNEC/article/2024/04/10//帝科 DKEM-LOGO-RGB_画板 1-26568036.png,pv.snec.org.cn/api/getInviteCompanyList,2026
厦门正黎明冶金机械有限公司,"XIAMEN ZHENG LIMING METALLURGICAL MACHINERY CO.,LTD",,,,f4a0b92d-0a1a-4e42-90b5-45cdb11774b9,caa71179-c7ad-4c79-9efd-0d7e5017070a,,//download.snec.org.cn/SNEC/article/2025/05/27//a27812035d12955cec5a371ecce97c0-10829399.png,pv.snec.org.cn/api/getInviteCompanyList,2026
广东德珑磁电科技股份有限公司,Guangdong Deloop Magnetoelectric Technology Corp.Ltd.,,,,a8076f7a-7ad1-4b5e-8686-548e3a94ceff,95ab1c74-be3b-4d67-9664-64b095d199bf,,//download.snec.org.cn/SNEC/article/2025/02/17//1000003059-41088939.png,pv.snec.org.cn/api/getInviteCompanyList,2026
苏州协浚光伏科技有限公司,"Suzhou Xiejun Photovoltaic Technology Co., Ltd",,,,c3c5abe7-beb9-4868-8bec-f745c8fcd9cf,fcce6cb4-491d-47f0-bd36-2c53d262056f,b546ecc0-76e8-4a91-a7ec-e395c66dcc89,//download.snec.org.cn/SNEC/article/2024/04/25//公司logo 有英文版-95865258.png,pv.snec.org.cn/api/getInviteCompanyList,2026
金源华兴融资租赁有限公司,jinyuan huaxing financial leasing,,,,9ec341e8-e900-4407-9c87-bd996fa847e8,f5079690-7591-41ba-be16-1a5cb885d121,6b398c23-5d84-4880-858c-e0e36fbb938e,//download.snec.org.cn/SNEC/article/2024/05/23//2-43486563.png,pv.snec.org.cn/api/getInviteCompanyList,2026
嘉兴市天信电线有限公司,"JIAXING TITION WIRE CO., LTD.",,,,4cfdd3c2-69e2-43e2-bc71-d8684be569ac,7618dff6-ca2d-4558-841f-56abf20d1be5,fee38604-a6d7-4d63-abc4-c2185db16a8b,//download.snec.org.cn/SNEC/article/2024/04/16//LOGO绿色-83018893.png,pv.snec.org.cn/api/getInviteCompanyList,2026
深圳市欣旺达能源科技有限公司,"Sunwoda Energy Technology Co., Ltd.",,,,62bea613-a7ed-410a-8411-cd7bb01bfca4,98116753-f681-446b-a739-d033ed97be7c,e180d1b3-adc2-4e4d-ac00-f4bde03b554f,//download.snec.org.cn/SNEC/article/2024/05/06//欣旺达能源科技logo_SUNWODA ENERGY logo-71476892.png,pv.snec.org.cn/api/getInviteCompanyList,2026
北京天宜上佳高新材料股份有限公司,"BEIJING TIANYISHANGJIA HIGH-TECH MATERIALS CORP.,LTD.",,,,17e8c272-ded5-497d-8ca1-fe09d64e899f,c3f4c028-51dd-4db0-b8d5-bc5a1da5331a,b7f33943-e58a-4be4-a95a-511544019f8e,//download.snec.org.cn/SNEC/article/2024/04/12//天宜上佳logo2023-股票代码-竖版-75097662.png,pv.snec.org.cn/api/getInviteCompanyList,2026
江苏益舜电工有限公司,"Jiangsu Eshun ElectroTech Co.,ltd",,,,24a905bf-e41a-4e7c-912d-83be00b644ad,b77b08f5-8050-4f62-ab5f-22ed42424315,,//download.snec.org.cn/SNEC/article/2025/05/24//微信图片_20250524113833-96486137.png,pv.snec.org.cn/api/getInviteCompanyList,2026
上海斯丹麦德电子有限公司,"Standex-Meder Electronics (Shanghai) Co.,Ltd",,,,623c3622-880c-4555-8008-820061e89a36,a0c94252-8472-444c-9a00-408755e4651e,,//download.snec.org.cn/SNEC/article/2026/04/21//Standex_DETECT_Logo_RGB-27431934.png,pv.snec.org.cn/api/getInviteCompanyList,2026
上海有色网信息科技股份有限公司,"SMM Information & Technology Co., Ltd. ",,,,7323586f-57fb-43dc-b997-4b73b85f9bce,dfbcdeec-a59f-42b6-9088-daf98cb0f766,d62abdd5-aab0-4f81-a31e-099970391024,//download.snec.org.cn/SNEC/article/2024/04/12//1111-57712846.png,pv.snec.org.cn/api/getInviteCompanyList,2026
东莞市汉克机电科技有限公司,"Dongguan Hank Electrical Technology Co.,Ltd",,,,6de131ec-b4b9-4981-8912-abb2dc169335,16f11be1-f4f6-4056-be23-6bee5f51106a,d7a35eed-9b10-47bd-9870-059d5707bd8d,//download.snec.org.cn/SNEC/article/2024/05/23//logo (2)-64103486.png,pv.snec.org.cn/api/getInviteCompanyList,2026
高昇创芯（上海）半导体设备有限公司,"GaoShengChuangXin (Shanghai) Semiconductor Equipment Co.,Ltd",,,,db1aaf73-4327-4178-99f5-251ae9ef78a3,38d28aad-a252-4c54-90b6-09f083bc9574,69f98eaf-c4c9-4604-9fdd-fdcc24f50d56,//download.snec.org.cn/SNEC/article/2024/06/04//高昇创芯logo-04-18031214.png,pv.snec.org.cn/api/getInviteCompanyList,2026
无锡信捷电气股份有限公司,"WUXI XINJE ELECTRIC CO.,LTD",,,,89e1ff10-d26a-4461-a19e-03e40d705fe6,ff55c6f0-4925-4341-975a-dfc96daab183,fbf256e0-fcbd-49c8-b788-29bd3786fd28,//download.snec.org.cn/SNEC/article/2024/05/07//logo-17208797.png,pv.snec.org.cn/api/getInviteCompanyList,2026
台达集团,Delta,,,,4fa4eae1-9da7-4e90-833d-7f981ac99c34,b5ed2469-0293-40e9-9d5e-dbe919166371,,//download.snec.org.cn/SNEC/article/2025/05/28//QQ_1748413285205-23392909.png,pv.snec.org.cn/api/getInviteCompanyList,2026
新源智储能源发展（北京）有限公司,XYZ Storage Technology Corp. Ltd.,,,,2d7f15fc-0112-43d1-9784-5b7611f10b23,c009900b-0ec4-4616-98e5-539e9598158a,0a4f874a-3dd4-40e4-aef5-43c29a761a1b,//download.snec.org.cn/SNEC/article/2024/05/30//新源智储logo-86440075.png,pv.snec.org.cn/api/getInviteCompanyList,2026
上海能辉科技股份有限公司,NENGHUI TECHNOLOGY,,,,e42fe23c-f657-4263-8d5a-734e0e276dd0,bd7742ac-4d8d-4f67-ab0e-98cda28493ba,bb26990e-37f3-4b9c-bb5b-58904c947ee4,//download.snec.org.cn/SNEC/article/2024/05/13//图片3-30036739.png,pv.snec.org.cn/api/getInviteCompanyList,2026
江苏库纳新能源股份有限公司,"Jiangsu Kuna New Energy Co., Ltd.",,,,c2496335-7577-4d7f-b724-52ec34a0b34d,6c3bedf4-e320-4768-8e69-76fa017a60a7,4c029c9d-ead9-4dda-8a85-68f24bfcb628,//download.snec.org.cn/SNEC/article/2024/05/24//库纳logo-25411037.png,pv.snec.org.cn/api/getInviteCompanyList,2026
广州市焯龙科技有限公司,"Guangzhou Zhuolong Technology Co., Ltd",,,,ad02f516-2e4a-48e4-9fba-9093ce64c261,f10eb1a1-2e54-4064-9c94-d71520b8cfc7,7972c562-bd45-4d75-9c04-8acab71974ae,//download.snec.org.cn/SNEC/article/2024/05/15//LOGO(1)-44741534.png,pv.snec.org.cn/api/getInviteCompanyList,2026
苏州拓博机械设备有限公司,"Suzhou Tophung Machine Equipment Co., Ltd.",,,,f094f087-8f39-4977-b158-d1f78d041d25,3334d310-2887-49ff-b14a-c1b6e814e517,ea1e4641-66d5-4687-bbc6-202ed62dbac8,//download.snec.org.cn/SNEC/article/2024/06/05//最新版LOGO-76045015.png,pv.snec.org.cn/api/getInviteCompanyList,2026
青岛青智仪器有限公司,"Qingdao QINGZHI Instruments Co., Ltd.",,,,be5b5266-feb9-4378-ae35-fd9ab95e0d28,a7dd0040-e8eb-45e9-ab2a-464d1e4a3d01,7da71a59-182d-44c5-a36d-fb94974c5f89,//download.snec.org.cn/SNEC/article/2024/04/08//LOGO-66575424.png,pv.snec.org.cn/api/getInviteCompanyList,2026
苏州高凯精密技术有限公司,"Suzhou Gaokai Precision Technology Co., Ltd.",,,,dc37a14d-8fe1-4168-bbbe-c9d3c137617c,c4e37f58-0516-4904-ae18-191d9ca69c10,,//download.snec.org.cn/SNEC/article/2025/05/27//高凯logo横向-18332441.png,pv.snec.org.cn/api/getInviteCompanyList,2026
上海汇聚自动化科技有限公司,"Shanghai Huiju Automation Technology Co., Ltd.",,,,621e96da-a01e-4829-b143-cef34df821ff,d51df44a-8585-434a-8e15-51b45e7f6452,,//download.snec.org.cn/SNEC/article/2025/05/27//汇聚-12795228.png,pv.snec.org.cn/api/getInviteCompanyList,2026
顺科智连技术股份有限公司,"Sanco Connecting Technology Co., Ltd.",,,,d749c4a6-9d16-48fe-88ae-79b5e5a85fa1,b724f9bf-81a1-4923-849b-e071e49eac62,1e367101-bf31-4ef3-97bc-b09fd9b10803,//download.snec.org.cn/SNEC/article/2024/04/22//公司logo小蓝绿-95760571.png,pv.snec.org.cn/api/getInviteCompanyList,2026
安瑞哲能源（上海）有限公司,ANRI POWER LIMITED,,,,56c7a04c-b395-4b7e-924c-ec26db848475,f1b9ff72-ea13-42be-9c51-917eb55d8de5,f26ca325-083f-4d6b-8e2f-3cc2f189a31b,//download.snec.org.cn/SNEC/article/2024/04/24//安瑞哲logo-53856748.png,pv.snec.org.cn/api/getInviteCompanyList,2026
秦皇岛奥立星智能科技有限公司,"QINHUANGDAO AOLIXING INTELLIGENT TECHNOLOGY CO., LTD",,,,2f16a056-4b81-4537-a5e8-2720e3175663,bcdbea74-5605-4a27-b7ab-58d7aad25f79,bf9037d1-97c4-4c4a-b2fb-3a937b73f573,https://download.snec.org.cn/SNEC/article/2025/05/29//秦皇岛奥立星智能科技有限公司 logo(1)-45864132.png,pv.snec.org.cn/api/getInviteCompanyList,2026
天津环博科技有限责任公司,"Tianjin Huanbo Science And Technology Co.,Ltd",,,,91a9a40c-a3be-4ef7-8933-4065bb399e56,b5091c23-e53e-4b1c-a15d-ccafbda77bd8,,//download.snec.org.cn/SNEC/article/2025/05/23//logo-37310242.png,pv.snec.org.cn/api/getInviteCompanyList,2026
泰州东升新能源科技有限公司,"Taizhou Dongsheng New Energy Technology Co., Ltd.",,,,dd4f0827-c124-45aa-a7ef-c79935d1f805,1da68d8d-0db7-491c-9fea-3efaccc635a3,,//download.snec.org.cn/SNEC/article/2025/05/23//资源 12@4x-91747861.png,pv.snec.org.cn/api/getInviteCompanyList,2026
泰州锦能新能源有限公司,"Taizhou Jinneng New Energy Co., Ltd.",,,,6342809e-8f82-4737-beb3-366755828208,5d1565b0-d875-437f-9628-25bcfa3bf2d6,,//download.snec.org.cn/SNEC/article/2025/05/23//logo2-96982954.png,pv.snec.org.cn/api/getInviteCompanyList,2026
北京爱博精电科技有限公司,Ablewise China Inc.,,,,8bbde039-b79d-478f-af10-a5c5687bb912,5dcefb60-d379-4f7b-be24-4dbaf1d94c74,,//download.snec.org.cn/SNEC/article/2025/04/28//Ablewise 图形中英文标志-65320151.png,pv.snec.org.cn/api/getInviteCompanyList,2026
迪邦仕冷却技术（苏州）有限公司,"DBS Cooling Technology(Suzhou) Co., Ltd",,,,94101b12-a282-4768-a9f9-19fb5c1d59b0,b1bf26ec-e19f-4871-b967-3f8304a19569,,//download.snec.org.cn/SNEC/article/2025/05/23//DBS logo -49662876.png,pv.snec.org.cn/api/getInviteCompanyList,2026
中瑞宏芯半导体有限公司,Macrocore Semiconductor Ltd.,,,,7d353ddc-fa6c-42ae-8e20-8449e4b677ea,2d05d096-35ae-4e29-97c7-dc252f319f67,30276c1c-eab6-4fbe-b827-4d6edd952294,//download.snec.org.cn/SNEC/article/2024/04/17//logo横版-66724542.png,pv.snec.org.cn/api/getInviteCompanyList,2026
南京旗云中天科技有限公司,"NANJING ZTWEATHER TECHNOLOGY CO.,LTD",,,,6f563f2a-bf5d-4d71-a55c-91a195124de9,8391017f-8785-491e-b291-940f1af4aafe,,//download.snec.org.cn/SNEC/article/2025/04/29//横版-23889232.png,pv.snec.org.cn/api/getInviteCompanyList,2026
深圳硕日新能科技股份有限公司,"SRNE Solar Co.,Ltd",,,,d59baccd-28b5-4e49-b03a-56089758b244,c179f7ef-7d45-40ba-9b68-83d939716b27,f24f9290-dc9b-4fc7-8ca6-c85633668066,//download.snec.org.cn/SNEC/article/2024/04/24//硕日logo(1)-93096724.png,pv.snec.org.cn/api/getInviteCompanyList,2026
天津莫德曼机器人有限公司,"Tianjin Motorman Robot Co.,Ttd",,,,f3cd6803-01e0-47a0-8a57-cdfd480f53d9,e022413f-b48b-4a78-a927-2ef468048ccc,df02f540-6348-4af4-aeac-dbdff1909a2d,//download.snec.org.cn/SNEC/article/2024/05/15//LOGO2024带motom-51112036.png,pv.snec.org.cn/api/getInviteCompanyList,2026
上海益发物联科技有限公司,"SHANGHAI EFAB TECHNOLOGY CO.,LTD",,,,71266e44-dc65-4ff2-af4e-2ffd21b53f04,7c188eaf-b0bb-4e22-8476-ab8642509331,,//download.snec.org.cn/SNEC/article/2025/05/24//微信图片_20250524144755(2)(1)(2)-86712673.png,pv.snec.org.cn/api/getInviteCompanyList,2026
上海兰宝传感科技股份有限公司,"Shanghai Lanbao Sensing Technology Co.,Ltd.",,,,7912c827-f59f-4729-afda-08123d61d32b,862760fc-1b26-4127-9cc6-1a4391a068a3,c91ce664-4a11-47b7-8f5e-f108747107b8,//download.snec.org.cn/SNEC/article/2024/05/31//左右组合-96898801.png,pv.snec.org.cn/api/getInviteCompanyList,2026
江阴旭初科技有限公司,Jiangyin XUchu Technology Co。，Ltd,,,,d4077e54-4f3c-4595-a77d-54f8eac3d58c,dbd4c739-df3b-4862-b79e-7cf3e8da9752,,//download.snec.org.cn/SNEC/article/2025/05/04//fcc8076c4c0531766d47cbc499d477e-12423316.png,pv.snec.org.cn/api/getInviteCompanyList,2026
保定嘉盛光电科技股份有限公司,"BAODING JIASHENG PHOTOVOLTAIC TECHNOLOGY CO., LTD",,,,f0ae5ba6-d6fb-4169-96d3-91ac15243572,97ec53d0-9acc-4ae2-ab21-face1caa5448,7b5a6832-6ec0-4d83-ad92-95a5ff3fbfae,//download.snec.org.cn/SNEC/article/2024/04/17//d78507299efd7c438feaebaa325b18d-87098289.png,pv.snec.org.cn/api/getInviteCompanyList,2026
派恩杰半导体（杭州）有限公司," PN Junction Semiconductor (Hangzhou) Co., Ltd.",,,,1998af7d-4272-4e69-824f-061de71b4a43,f014f1a5-5ad9-4688-9929-d9264eacf11a,b55352cd-9459-4335-8ae2-fda1aa558a91,//download.snec.org.cn/SNEC/article/2024/05/15//2307_PNJ logo_RGB-23027170.png,pv.snec.org.cn/api/getInviteCompanyList,2026
广东迈泰技术股份有限公司,Walmate (Guangdong) Technology Ltd.,,,,7e60bc0f-4fc4-4eb2-b068-bc8f8be67fc3,428f7268-8b7f-4c94-8f7c-edcd8fc3c1fb,6954a373-4eba-4ae1-96a4-abfa85614487,//download.snec.org.cn/SNEC/article/2024/04/22//86bf389e613ff560885e00e50167277-17385548.png,pv.snec.org.cn/api/getInviteCompanyList,2026
台州市金维达电机有限公司,"Taizhou JWD motor Co.,Ltd",,,,ba452027-3f40-47ca-90dc-311376db4435,55984782-ef8a-4f3b-b7b5-1e80298ddf8c,eeb60565-719c-4fad-b0ca-9b569aa63b15,//download.snec.org.cn/SNEC/article/2024/04/17//金维达LOGO-84208803.png,pv.snec.org.cn/api/getInviteCompanyList,2026
宁波甬创嘉泽能源科技集团有限公司,"Ningbo Yongchuang Jiaze New Energy Technology Group Co., Ltd.",,,,1a44966a-e4f0-4c8c-a7a3-78fa6d495a59,9f152453-4e68-489e-b6ef-d317a69eb072,d287687d-4cb5-4e17-991c-3c95c5457d61,//download.snec.org.cn/SNEC/article/2024/08/28//甬创嘉泽logo合集-7-92382305.png,pv.snec.org.cn/api/getInviteCompanyList,2026
深圳索瑞德电子有限公司,"SHENZHEN SORO ELECTRONICS CO.,LTD",,,,3c1094c1-a5e3-4944-ad97-4e4969939b44,618bd091-f27e-480f-bf0b-dc81cc5fce9d,61624fc9-5a73-40f2-83bd-1b7fa2863b7f,//download.snec.org.cn/SNEC/article/2024/04/24//LOGO-英文-16783432.png,pv.snec.org.cn/api/getInviteCompanyList,2026
东莞市隆吉仪器有限公司," Dongguan EXAKT & Lucky Co.,Ltd",,,,ab0260b6-cb41-437a-b583-433decae41ec,a54d75ad-3bcb-44eb-894d-a48dbc304924,,//download.snec.org.cn/SNEC/article/2025/05/08//隆吉100-8-15(新)-81982143.png,pv.snec.org.cn/api/getInviteCompanyList,2026
锦浪科技股份有限公司,"Ginlong（Solis) Technologies Co., Ltd",,,,74438d05-a3b2-412d-a18c-b35850f167ce,9fb3da13-92a1-4706-839f-af04c4d15d55,0faa8017-b815-46e7-b309-f4fe515a1156,//download.snec.org.cn/SNEC/article/2023/09/19//上传logo-62013076.jpg,pv.snec.org.cn/api/getInviteCompanyList,2026
